SYRY,edu_low21_59,DB,OLD60,CJR,JSZA,TEMP_POPU,XD,XJRY,JSGL,JTGL,MDJF,TFSJ,SPYP,SCGL,XFAQ,SHFW,ZGFW,GGSS,SHZA
0.0008611600,0.0023201370,0.9291949300,0.3389821640,0.0923593620,0.0366384250,0.1112875150,0.0175110120,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0170542290,0.0039839290,0.0000000000,0.0000000000,0.0003561360
0.0205911010,0.0002725210,0.0754285140,0.2828536240,0.1186328190,0.1194624190,0.0111649710,0.0047580010,0.0352336900,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0122199590,0.0321415310,0.0000000000,0.0011672020,0.0194687640
0.0007710270,0.0006712580,0.1087392310,0.3898188560,0.1531693150,0.1202801980,0.0847484820,0.1411041100,0.0812697290,0.0273876400,0.0083333330,0.0038482830,0.0125000000,0.0119302540,0.0038498560,0.0031780850,0.2919072220,0.1657142860,0.0510650710,0.0286986200
0.0227920230,0.8375718090,0.1292561980,0.2486494110,0.1555555560,0.0969696970,0.0000000000,0.0000000000,0.0343197490,0.0000000000,0.0000000000,0.0000000000,0.0031250000,0.0000000000,0.0000000000,0.0006266650,0.0056045110,0.0000000000,0.0000000000,0.0000594000
0.0259178760,0.7054576940,0.0154719230,0.3019012110,0.2021594300,0.1654031700,0.0000000000,0.0000000000,0.0195132960,0.0674157300,0.0302083330,0.0124937400,0.2031250000,0.0850412970,0.0157844080,0.0018799940,0.0997332790,0.0228571430,0.0297636420,0.0025523070
0.0000000000,0.0023614610,0.0018299450,0.2461884770,0.1105858060,0.1391153140,0.0000000000,0.0436333650,0.0276952660,0.0084269660,0.0125000000,0.0002108650,0.0250000000,0.0000000000,0.0030798850,0.0000895000,0.0124244570,0.0000000000,0.0256784360,0.0004748480
0.0261562240,0.7115956520,0.0216864000,0.3025416660,0.2054353430,0.3091190110,0.0016508740,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0062500000,0.0000000000,0.0007699710,0.0010295200,0.0159357170,0.0457142860,0.0011672020,0.0000000000
0.0785176350,0.1172784570,0.0133422350,0.3871704510,0.1601205860,0.0909560720,0.0928460140,0.0533515730,0.0087794710,0.0000000000,0.0010416670,0.0009488920,0.0500000000,0.0104007340,0.0003849860,0.1338824110,0.2278267330,0.0057142860,0.0145900200,0.0207449180
0.0392555720,0.6565575190,0.0000000000,0.3540420870,0.2009394570,0.1113430760,0.0033448300,0.0000000000,0.0000000000,0.0014044940,0.0020833330,0.0003690130,0.0031250000,0.0000000000,0.0000000000,0.0014323760,0.0093183430,0.0000000000,0.0087540120,0.0004748480
0.0472098830,0.0677906310,0.0273534970,0.4957309110,0.1299660320,0.0748289270,0.0880237010,0.0564691980,0.0376346390,0.0000000000,0.0010416670,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0542736290,0.2662817790,0.0000000000,0.0011672020,0.0105356880
0.0110934620,0.7827687040,0.0745014180,0.3005114440,0.2568829890,0.1573254670,0.0094523500,0.0000000000,0.0835215140,0.1165730340,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0026185630,0.1302542290,0.0000000000,0.0192588270,0.0000000000
0.0112595320,0.0723376140,0.0000000000,0.3137452080,0.1921157680,0.2395209580,0.0000000000,0.0000000000,0.0847718360,0.0028089890,0.0000000000,0.0003162970,0.0062500000,0.0000000000,0.0000000000,0.0000000000,0.0089807220,0.0000000000,0.0058360080,0.0088440420
0.0393494560,0.8012120620,0.0167785950,0.2664320930,0.2808918780,0.2590931740,0.0000000000,0.0142882270,0.0000000000,0.0084269660,0.0000000000,0.0002108650,0.0125000000,0.0000000000,0.0000000000,0.0087733040,0.1389648540,0.0114285710,0.0070032100,0.0001187120
0.0171877690,0.6896543460,0.2667704660,0.3459450560,0.2429920780,0.3168799510,0.0000000000,0.0174749970,0.0000000000,0.0014044940,0.0000000000,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0008504730,0.0650258280,0.0000000000,0.0000000000,0.0000000000
0.1800425050,0.4180270260,0.0082253640,0.2722536630,0.1253867450,0.1693535250,0.0459180110,0.2428230700,0.0138318480,0.0000000000,0.0000000000,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000675000,0.0000000000,0.0000000000,0.0000000000
0.0054740670,0.6888676330,0.3186101420,0.2764125480,0.2468461910,0.1746724890,0.0000000000,0.0417415870,0.0000000000,0.0014044940,0.0010416670,0.0038482830,0.0062500000,0.0024472320,0.0003849860,0.0000448000,0.0095209160,0.0000000000,0.0116720160,0.0001780680
0.0028064800,0.0153192520,0.0753909880,0.4422502770,0.1801409620,0.1127694860,0.0969806410,0.1331577410,0.0070432320,0.0000000000,0.0000000000,0.0001845070,0.0031250000,0.0000000000,0.0000000000,0.0714173810,0.0162395760,0.0000000000,0.0093376130,0.0059355990
0.0674110180,0.1486681790,0.0026738640,0.3137597620,0.0000000000,0.0031761160,0.2527169550,0.0000000000,0.0000000000,0.0000000000,0.0010416670,0.0373230710,0.0000000000,0.0000000000,0.0692974010,0.9444059000,0.0260643510,0.0000000000,0.0245112340,0.0527674730
0.0811085270,0.1131739900,0.0075653920,0.3585286410,0.1288593620,0.0359458250,0.0573857580,0.0257699840,0.0054523000,0.0028089890,0.0031250000,0.0002635810,0.0000000000,0.0085653100,0.0000000000,0.1501980710,0.0900773150,0.0000000000,0.0157572220,0.0147202850
0.0452867090,0.5666923770,0.0281607640,0.3037777380,0.1931761160,0.1605619670,0.0000000000,0.0479619850,0.0000000000,0.0028089890,0.0000000000,0.0003162970,0.0000000000,0.0000000000,0.0007699710,0.0000000000,0.0008102910,0.0000000000,0.0000000000,0.0001187120
0.0039214640,0.0077804950,0.0000000000,0.3187144950,0.1911713590,0.1946472020,0.0000000000,0.0000000000,0.0590485780,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002238090,0.0005401940,0.0000000000,0.0011672020,0.0000000000
0.0131034280,0.7247659330,0.0139682430,0.3100610700,0.1551352250,0.1858304300,0.0340265780,0.0475800080,0.0000000000,0.0000000000,0.0000000000,0.0001581490,0.0156250000,0.0000000000,0.0000000000,0.0050580780,0.0718795370,0.0000000000,0.0000000000,0.0000594000
0.0025617740,0.5386486280,0.0420550700,0.2408108290,0.1810853770,0.1634877380,0.0000000000,0.0130229200,0.0192873250,0.0000000000,0.0000000000,0.0002108650,0.0000000000,0.0000000000,0.0000000000,0.0136970970,0.2154022760,0.0000000000,0.0011672020,0.0002374240
0.0127914410,0.6959952850,0.0381798650,0.2821280920,0.1247165530,0.0604686320,0.5921865170,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0008434590,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0075627130,0.0000000000,0.0011672020,0.0001780680
0.0071360220,0.7803944010,0.0000000000,0.2954774660,0.5913978490,0.2024035420,0.0891785290,0.1088291100,0.0000000000,0.0014044940,0.0000000000,0.0040064310,0.0218750000,0.0000000000,0.0000000000,0.0055952190,0.0763361360,0.0000000000,0.0070032100,0.0000000000
0.0000000000,0.0036162470,0.1863910030,0.2953549930,0.2029520300,0.0328003280,0.0000000000,0.0000000000,0.0348263140,0.0000000000,0.0000000000,0.0000000000,0.0062500000,0.0000000000,0.0000000000,0.0084599720,0.0017556300,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.7445380020,0.0614673310,0.3396795200,0.1235607980,0.0898623980,0.0004499220,0.0000000000,0.0119266190,0.0014044940,0.0000000000,0.0003162970,0.0000000000,0.0000000000,0.0011549570,0.0000000000,0.0592187450,0.0000000000,0.0163408230,0.0004154920
0.0349357110,0.0288702880,0.0010862090,0.1321188580,0.0177407910,0.0154828720,0.0576745190,0.0073999020,0.0273986770,0.0070224720,0.0125000000,0.0780199790,0.0656250000,0.0067298870,0.0148219440,0.1278843360,0.1015226710,0.0342857140,0.0326816460,0.0165009650
0.0000000000,0.1058678030,0.0039330340,0.3018793890,0.2055594490,0.2803083390,0.0074850420,0.0000000000,0.0000000000,0.1039325840,0.0000000000,0.0003690130,0.0062500000,0.0734169470,0.0261790180,0.0011190440,0.0325466760,0.0000000000,0.0017508020,0.0005935600
0.0000000000,0.0029765110,0.0043970860,0.2503071170,0.0445262720,0.0292489290,0.0776567880,0.0029955570,0.0044365080,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0221123070,0.0002700970,0.0000000000,0.0005836010,0.0120492650
0.0079339320,0.0185064050,0.0118405910,0.2460532880,0.0386779180,0.0187529300,0.0078869290,0.0403325890,0.0000000000,0.0000000000,0.0052083330,0.0001581490,0.0062500000,0.0042826550,0.0000000000,0.0384503480,0.0515547450,0.0000000000,0.0151736210,0.0064994810
0.0000000000,0.7322613190,0.2101275920,0.2987978010,0.2878421900,0.1610305960,0.0000000000,0.0000000000,0.0683908050,0.0042134830,0.0010416670,0.0006325940,0.0218750000,0.0000000000,0.0000000000,0.0003133320,0.1900131670,0.0000000000,0.0035016050,0.0001780680
0.0352784590,0.3176599840,0.0000000000,0.4152073870,0.4987492180,0.2501563480,0.0000000000,0.0358680060,0.0000000000,0.0168539330,0.0109375000,0.0003162970,0.0750000000,0.0006118080,0.0003849860,0.0000895000,0.0211688440,0.0057142860,0.0189670270,0.0015432560
0.0056045960,0.8585460030,0.2286239920,0.3014790330,0.1775956280,0.1987083950,0.0010612180,0.0569825550,0.0000000000,0.0000000000,0.0000000000,0.0001581490,0.0062500000,0.0000000000,0.0000000000,0.0085942570,0.1006110940,0.0000000000,0.0000000000,0.0001187120
0.0306032890,0.0675788500,0.0008083600,0.1352052940,0.0013202750,0.0115223970,0.6745142830,0.0006883780,0.0000000000,0.0182584270,0.0072916670,0.3659558770,0.0000000000,0.0000000000,0.1120307990,0.9341554580,0.0227556640,0.0000000000,0.0046688070,0.1010238910
0.0097870750,0.6600760520,0.0474702160,0.2859311160,0.1490999780,0.1214487100,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000527000,0.1562500000,0.0000000000,0.0000000000,0.0000000000,0.0054019380,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0014812920,0.0000000000,0.4044205260,0.2209993010,0.3913347310,0.0000000000,0.0400789250,0.0000000000,0.0000000000,0.0000000000,0.0050080390,0.0062500000,0.0000000000,0.0000000000,0.0000895000,0.0035112600,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0035278020,0.0080870900,0.2571676330,0.1981268010,0.1665065640,0.0000000000,0.0367293890,0.0407979730,0.0000000000,0.0020833330,0.0006325940,0.0062500000,0.0024472320,0.0007699710,0.0260513420,0.2605422200,0.0000000000,0.0093376130,0.0015432560
0.2159982470,0.5163758610,0.3914317260,0.3373961360,0.2162393160,0.1094017090,0.0109550310,1.0000000000,0.0000000000,0.0000000000,0.0010416670,0.0000000000,0.0062500000,0.0012236160,0.0007699710,0.0004028560,0.0093183430,0.1742857140,0.0052524070,0.0010684080
0.1593955390,0.5161764790,0.0758084610,0.3966886340,0.2390933080,0.1242043160,0.0378094000,0.0089043540,0.0131876070,0.0014044940,0.0760416670,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0052371250,0.3642931900,0.0000000000,0.0046688070,0.0102685860
0.0414089300,0.5660308320,0.0224722330,0.3599194200,0.2293960630,0.1601601600,0.0000000000,0.0191367840,0.0000000000,0.0000000000,0.0052083330,0.0004217300,0.0000000000,0.0006118080,0.0003849860,0.0001790470,0.0033086870,0.0000000000,0.0046688070,0.0000000000
0.0019430040,0.0010681180,0.0173984200,0.2804336530,0.0923533970,0.0619994830,0.0676022510,0.0345707900,0.0146286710,0.0028089890,0.0020833330,0.0009752500,0.0062500000,0.0006118080,0.0011549570,0.0002238090,0.0740065500,0.0000000000,0.0023344030,0.0009496960
0.0478193450,0.1105089150,0.0014131790,0.3245237540,0.0023081120,0.0033572540,0.0688499520,0.0000000000,0.0035646220,0.0042134830,0.0052083330,0.0065368090,0.0031250000,0.0024472320,0.0059672760,0.0657550190,0.0094533910,0.0000000000,0.0078786110,0.0051046150
0.0000000000,0.0006468260,0.0013930110,0.0009805150,0.0182013730,0.0066186810,0.0047719240,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003849860,0.0034690360,0.0016205810,0.0000000000,0.0000000000,0.0008309840
0.0140324020,0.0015083300,0.2752369390,0.3713130190,0.2711886990,0.1421464110,0.4950567580,0.3006239810,0.0075463200,0.0014044940,0.0000000000,0.0116239230,0.0062500000,0.0006118080,0.0000000000,0.1123296260,0.0095884400,0.3600000000,0.0070032100,0.0001780680
0.0026070600,0.0006824080,0.0379350380,0.3926037160,0.0937319470,0.0554592720,0.1540159700,0.0496992560,0.0000000000,0.0042134830,0.0010416670,0.0000000000,0.0187500000,0.0006118080,0.0011549570,0.0972672950,0.0977075530,0.0000000000,0.0087540120,0.0076569220
0.0279582630,0.0113777070,0.0248573750,0.4422065740,0.1304966780,0.1054518610,0.0594711600,0.0544317700,0.0044786130,0.0028089890,0.0000000000,0.0014760540,0.0171875000,0.0006118080,0.0046198270,0.0323627490,0.0736689290,0.0000000000,0.0093376130,0.0025819850
0.0043176620,0.0008882650,0.0414236200,0.3734347410,0.0706631680,0.0481110930,0.1310399270,0.0156779130,0.0092877790,0.0000000000,0.0000000000,0.0000000000,0.0250000000,0.0006118080,0.0000000000,0.0000000000,0.2285357370,0.0000000000,0.0469798660,0.0001780680
0.0020361040,0.0035804970,0.0425415070,0.2141871550,0.2853726760,0.2526619740,0.1983560570,0.2070129620,0.1992849540,0.0000000000,0.0031250000,0.0000527000,0.0000000000,0.0403793210,0.0007699710,0.0365479730,0.0261993990,0.0000000000,0.0011672020,0.0080724140
0.0342848670,0.7121016680,0.0024838200,0.1030021750,0.0194724730,0.0047206000,0.0488773010,0.0287661530,0.0025060890,0.0000000000,0.0000000000,0.0001581490,0.0031250000,0.0000000000,0.0000000000,0.1045634610,0.0002700970,0.0000000000,0.0011672020,0.0013058320
0.0671449910,0.0865677670,0.0151573780,0.0614237340,0.0330082520,0.0040010000,0.4205154120,0.0143418210,0.0084962620,0.0028089890,0.0026041670,0.0000527000,0.0000000000,0.0000000000,0.0003849860,0.0070275960,0.0010803880,0.0000000000,0.0577764810,0.0010090520
0.0520006050,0.7392757850,0.2452338360,0.3695751520,0.4816556050,0.2359882010,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010416670,0.0000000000,0.0062500000,0.1437748550,0.0000000000,0.0000448000,0.0453087550,0.0000000000,0.0023344030,0.0001187120
0.0074419860,0.9156043940,0.0000000000,0.2908598390,0.1269788920,0.0527704490,0.0049319320,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0006118080,0.0000000000,0.0000000000,0.0016205810,0.0000000000,0.0000000000,0.0000000000
0.0051895360,0.0026785250,0.0141989060,0.5278608100,0.0527062250,0.0551977920,0.0808210710,0.0087937660,0.0000000000,0.0000000000,0.0000000000,0.0007380270,0.0062500000,0.0000000000,0.0000000000,0.0161142320,0.0280563150,0.0000000000,0.0005836010,0.0010684080
0.0925433730,0.1049075750,0.0170274610,0.2385758160,0.1575931230,0.0719141520,0.0010801780,0.0451115890,0.0143167670,0.0028089890,0.0052083330,0.0000527000,0.0031250000,0.0000000000,0.0046198270,0.0155547100,0.0214727030,0.0057142860,0.0075868110,0.0002967800
0.0152749140,0.7996136150,0.1185405730,0.2529249900,0.1787164910,0.1733008390,0.0694144960,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0291367030,0.0000000000,0.0000000000,0.0000000000
0.0123166500,0.1864467430,0.0857796540,0.3114202540,0.2001455600,0.2328966520,0.0011660650,0.0417415870,0.0000000000,0.0730337080,0.0093750000,0.0005798780,0.0031250000,0.0000000000,0.0030798850,0.0000000000,0.0332894430,0.0000000000,0.0029180040,0.0032052230
0.0272184590,0.6237533940,0.1015519940,0.2615134460,0.1658624850,0.0643345400,0.0012884390,0.0000000000,0.0341541530,0.0000000000,0.0000000000,0.0000527000,0.0125000000,0.0000000000,0.0007699710,0.0005371410,0.0208649850,0.0000000000,0.0005836010,0.0017213240
0.0331858120,0.0376676170,0.0025182950,0.0577412340,0.0054840960,0.0000000000,0.2327616460,0.0000000000,0.0084695760,0.0175561800,0.0562500000,0.0005798780,0.1500000000,0.0278372590,0.0051973050,0.1565766210,0.1481143860,0.1771428570,0.0449372630,0.0080427360
0.0921901550,0.5690677940,0.0000000000,0.3481357700,0.0082212260,0.0398604880,0.1430540420,0.0685834870,0.0253935360,0.0000000000,0.0557291670,0.0000000000,0.0843750000,0.0024472320,0.0019249280,0.0048566500,0.0089131980,0.0342857140,0.0070032100,0.0008903400
0.0007793620,0.0009407970,0.0015508260,0.1871195480,0.0139311040,0.0018421300,0.0940024330,0.0000000000,0.0000000000,0.0028089890,0.0000000000,0.0003690130,0.1187500000,0.0036708470,0.0000000000,0.0452317540,0.2524730750,0.0000000000,0.0052524070,0.0115150620
0.0083357720,0.0355940290,0.0821059630,0.3127633810,0.1269902840,0.0679744360,0.0076945040,0.0444941360,0.0188277470,0.0000000000,0.0000000000,0.0007380270,0.0062500000,0.0006118080,0.0003849860,0.0036257020,0.0351801210,0.0000000000,0.0221768310,0.0005935600
0.0197584090,0.7493829230,0.0000000000,0.2139604930,0.0481611210,0.1401050790,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0020833330,0.0007380270,0.0187500000,0.0104007340,0.0019249280,0.0006266650,0.0147202810,0.0000000000,0.0250948350,0.0005935600
0.0198846460,0.0048935670,0.0296758240,0.6238035100,0.1151134610,0.0705001100,0.1164831900,0.0126355900,0.0374273540,0.0028089890,0.0000000000,0.0000000000,0.0031250000,0.0006118080,0.0003849860,0.0155770910,0.0658023570,0.0000000000,0.0029180040,0.0292625020
0.0173103970,0.3635935210,0.0064585040,0.3601578380,0.2320675110,0.1534330650,0.0000000000,0.0439991880,0.2280742830,0.0000000000,0.0000000000,0.0000000000,0.0468750000,0.0000000000,0.0200192490,0.0000000000,0.0700901450,0.0000000000,0.0035016050,0.0007716280
0.0219739450,0.6310377880,0.0327938910,0.3280394840,0.2754590980,0.2225932110,0.0098074050,0.0638318770,0.0000000000,0.0070224720,0.0729166670,0.0003690130,0.0062500000,0.0000000000,0.0003849860,0.0115485330,0.0312637160,0.0000000000,0.0046688070,0.0132363850
0.0317932200,0.4400457940,0.2711323760,0.3181619670,0.1660628020,0.3542673110,0.0025799890,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004217300,0.0125000000,0.0000000000,0.0000000000,0.0126228150,0.1056754110,0.0000000000,0.0011672020,0.0003561360
0.0755692950,0.6308796300,0.1724863420,0.4044205260,0.3142237980,0.2836879430,0.0101003840,0.0000000000,0.0669356810,0.0000000000,0.0031250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0146147130,0.0039164050,0.0000000000,0.0000000000,0.0000000000
0.0034724690,0.7315682180,0.0984638630,0.3656141710,0.1946752850,0.0246229610,0.0108488190,0.0000000000,0.0000000000,0.0000000000,0.0010416670,0.0000000000,0.0031250000,0.0000000000,0.0000000000,0.0001342850,0.0033424490,0.0000000000,0.0011672020,0.0001187120
0.0029875680,0.0075046230,0.0009908090,0.2553102770,0.0250831200,0.0094153650,0.0391268390,0.0269999430,0.0474853980,0.0000000000,0.0010416670,0.0001054320,0.0000000000,0.0000000000,0.0000000000,0.1887379420,0.2759377430,0.0000000000,0.0122556170,0.0135331650
0.0147189190,0.7175325990,0.1372906110,0.3389730200,0.1614481410,0.2087410310,0.0000000000,0.0000000000,0.0277042990,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003580940,0.0835949900,0.0000000000,0.0046688070,0.0000000000
0.0083570750,0.7358409590,0.0249441790,0.2586611650,0.2444444440,0.1185185190,0.0023735900,0.0849673200,0.1887586210,0.0196629210,0.0135416670,0.0044281610,0.0937500000,0.0021413280,0.0028873920,0.0010295200,0.0099935850,0.0057142860,0.0449372630,0.0006529160
0.0409264250,0.7130327780,0.1017975850,0.3291222940,0.3657799270,0.2902055620,0.0064577720,0.0462337290,0.0342367510,0.0014044940,0.0072916670,0.0000000000,0.0312500000,0.0018354240,0.0000000000,0.0042523670,0.0399068170,0.0000000000,0.0250948350,0.0008309840
0.0319152790,0.8041294960,0.0158767760,0.2634258900,0.1296558230,0.1885902880,0.0030215430,0.0270405190,0.0000000000,0.0000000000,0.0000000000,0.0001054320,0.0000000000,0.0000000000,0.0000000000,0.0000448000,0.1172220530,0.0000000000,0.0005836010,0.0001187120
0.0701418780,0.7918023290,0.1207842220,0.2044748380,0.1709708270,0.0765184120,0.0000000000,0.0000000000,0.0406223720,0.0028089890,0.0020833330,0.0003162970,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0946014380,0.0000000000,0.0029180040,0.0001187120
0.0000000000,0.3139935200,0.0369239490,0.3105049810,0.1981516290,0.3508771930,0.0030116040,0.0000000000,0.0000000000,0.0224719100,0.0166666670,0.0007380270,0.0000000000,0.0000000000,0.0007699710,0.0009847590,0.0363280330,0.0000000000,0.0180916250,0.0005935600
0.0411253390,0.6760750730,0.0136389800,0.3732299510,0.3118671530,0.1944106930,0.0000000000,0.0232292190,0.0000000000,0.0014044940,0.0031250000,0.0000000000,0.0000000000,0.0048944630,0.0000000000,0.0027752290,0.0019582030,0.0228571430,0.0023344030,0.0007716280
0.0326660910,0.6878638340,0.0162502790,0.2538077950,0.0298588490,0.0289540350,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0027009690,0.0000000000,0.0000000000,0.0000000000
0.1638245590,0.5166551300,0.2879567570,0.3522908200,0.2129719260,0.1807034530,0.0000000000,0.0555207560,0.0548185730,0.0000000000,0.0000000000,0.0103850920,0.0000000000,0.0000000000,0.0003849860,0.0000000000,0.0381511870,0.0000000000,0.0000000000,0.0001187120
0.0065886090,0.0108720700,0.0042140710,0.0064647810,0.0355608390,0.0033370880,0.0053465930,0.0000000000,0.0000000000,0.0028089890,0.0781250000,0.0003690130,0.0156250000,0.0006118080,0.0100096250,0.0921644550,0.0232958570,0.0000000000,0.0011672020,0.0043329870
0.0329666290,0.0466682860,0.0046414490,0.0491967080,0.0272907710,0.0088212590,0.1065288920,0.0000000000,0.0280983720,0.0280898880,0.0156250000,0.0032684050,0.0031250000,0.0012236160,0.0076997110,0.0105637740,0.1176271990,0.0914285710,0.0344324480,0.0683187420
0.0018775260,0.3366151030,0.0168121020,0.3131743740,0.1876352140,0.0665668160,0.0000000000,0.0095445070,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0009847590,0.0983152710,0.0000000000,0.0000000000,0.0001780680
0.0068940120,0.7719437720,0.0000000000,0.3602577700,0.4032997250,0.1710968530,0.0009790240,0.0700921980,0.0000000000,0.0042134830,0.0000000000,0.0039009990,0.0187500000,0.0018354240,0.0015399420,0.0012980910,0.0774502850,0.0000000000,0.0023344030,0.0007122720
0.0039255570,0.2808714530,0.0000000000,0.2673167890,0.1435281840,0.1670146140,0.0000000000,0.0199557900,0.0000000000,0.0000000000,0.0114583330,0.0001581490,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0480772480,0.0000000000,0.0005836010,0.0000000000
0.0005376250,0.0362152710,0.0048141020,0.2120774410,0.0694543720,0.0190612340,0.0001526970,0.0081991340,0.0000000000,0.0042134830,0.0104166670,0.0002108650,0.0000000000,0.0636280210,0.0046198270,0.0020590410,0.2978155910,0.0000000000,0.0040852060,0.0033832910
0.0153122300,0.7769384080,0.0000000000,0.2523570600,0.1940825190,0.1737242130,0.0000000000,0.0155681160,0.0230568350,0.0000000000,0.0000000000,0.0009488920,0.0062500000,0.0042826550,0.0000000000,0.0016561850,0.0306559980,0.0171428570,0.0064196090,0.0001187120
0.0109605420,0.2613997200,0.0127225000,0.2251583300,0.2166990500,0.2849740930,0.0000000000,0.0495275830,0.0000000000,0.0028089890,0.0000000000,0.0004744460,0.0000000000,0.0012236160,0.0000000000,0.0000000000,0.0384888080,0.0000000000,0.0000000000,0.0000000000
0.3107187890,0.5066122510,0.0368028870,0.4315546000,0.1743169400,0.0699453550,0.0448258330,0.4889103180,0.0371328430,0.0000000000,0.0000000000,0.0000527000,0.0000000000,0.0006118080,0.0003849860,0.0005819030,0.0089131980,0.0114285710,0.0000000000,0.0002967800
0.0111345190,0.4532249630,0.1121657180,0.3145721490,0.2171231190,0.0394769310,0.0071155000,0.0000000000,0.0838306240,0.0000000000,0.0010416670,0.0001581490,0.0312500000,0.0006118080,0.0000000000,0.0069828340,0.0045241230,0.0000000000,0.0029180040,0.0004154920
0.1040399040,0.1210753530,0.0000000000,0.2644240230,0.0765164160,0.0381588360,0.0723455330,0.0182376790,0.0135052670,0.0042134830,0.0052083330,0.0010016080,0.0250000000,0.0073416950,0.0042348410,0.0145251900,0.0312637160,0.0228571430,0.0128392180,0.0023742400
0.0319906940,0.6559517760,0.0477428750,0.2723155810,0.1819470700,0.2520478890,0.0000000000,0.0000000000,0.0000000000,0.0028089890,0.0000000000,0.0016869180,0.0187500000,0.0024472320,0.0000000000,0.0043866520,0.2609136030,0.0000000000,0.0087540120,0.0006529160
0.1405863090,0.8271391940,0.2307919330,0.3101234520,0.2398753890,0.0664589820,0.0000000000,0.0238226130,0.0000000000,0.0182584270,0.0052083330,0.0006853110,0.0093750000,0.0000000000,0.0007699710,0.0002238090,0.0831223200,0.0000000000,0.0064196090,0.0001187120
0.0198527800,0.8734685210,0.0084652190,0.2930307680,0.3179989940,0.3418803420,0.0024165510,0.0288350630,0.0000000000,0.0000000000,0.0000000000,0.0108595380,0.0000000000,0.0000000000,0.0000000000,0.0025066580,0.0307910460,0.0000000000,0.0000000000,0.0000000000
0.0034501690,0.6491776090,0.0154470830,0.3017500690,0.2186544340,0.3425076450,0.0342972890,0.0000000000,0.0000000000,0.0056179780,0.0000000000,0.0001054320,0.0031250000,0.0006118080,0.0000000000,0.0003580940,0.0380161380,0.0000000000,0.0029180040,0.0001780680
0.0018878930,0.0006553050,0.2718877900,0.3646635380,0.2692018070,0.1673360110,0.1970544520,0.2351317030,0.0213206270,0.0000000000,0.0000000000,0.0000527000,0.0000000000,0.0000000000,0.0003849860,0.0942011150,0.0116816910,0.0000000000,0.0000000000,0.0004748480
0.0044139480,0.6690336990,0.0790484530,0.3262944210,0.1990414710,0.0782472610,0.0169243660,0.0000000000,0.0000000000,0.0000000000,0.0010416670,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0024171350,0.0344373540,0.0000000000,0.0000000000,0.0000000000
0.0179752720,0.0272595650,0.0095808130,0.0881137010,0.0563332200,0.0455217940,0.0514183320,0.0652702190,0.0096667100,0.1769662920,0.0817708330,0.0101215110,0.0625000000,0.0446619760,0.0615976900,0.0617936040,0.1134069350,0.1257142860,0.0644878900,0.1069891680
0.0373454200,0.4068577860,0.0891748190,0.4106124440,0.2639854350,0.0794438930,0.0000000000,0.0569542610,0.0000000000,0.0014044940,0.0010416670,0.0000000000,0.0093750000,0.0000000000,0.0003849860,0.0000448000,0.0049967930,0.0000000000,0.0011672020,0.0001187120
0.0350737350,0.4590454810,0.0000000000,0.3635541990,0.1994818650,0.2487046630,0.0000000000,0.0594331000,0.0000000000,0.0280898880,0.0093750000,0.0004744460,0.0031250000,0.0006118080,0.0030798850,0.0015219000,0.0091832950,0.0000000000,0.2147651010,0.0011871200
